,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.8333333,563.35657,2160.0,1,session_E,22,2,001-2014,EEGNetv4_EA
1,0.5208333,563.35657,2160.0,2,session_E,22,2,001-2014,EEGNetv4_EA
2,0.9583333,563.35657,2160.0,3,session_E,22,2,001-2014,EEGNetv4_EA
3,0.75,563.35657,2160.0,4,session_E,22,2,001-2014,EEGNetv4_EA
4,0.7708333,563.35657,2160.0,5,session_E,22,2,001-2014,EEGNetv4_EA
5,0.7083333,563.35657,2160.0,6,session_E,22,2,001-2014,EEGNetv4_EA
6,0.7916667,563.35657,2160.0,7,session_E,22,2,001-2014,EEGNetv4_EA
7,1.0,563.35657,2160.0,8,session_E,22,2,001-2014,EEGNetv4_EA
8,0.8541667,563.35657,2160.0,9,session_E,22,2,001-2014,EEGNetv4_EA
