,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.8875,127.63307,2304.0,1,both,22,2,BNCI2014-001,EEGNetv4_EA
1,0.5875,130.70882,2304.0,2,both,22,2,BNCI2014-001,EEGNetv4_EA
2,0.84583336,125.83779,2304.0,3,both,22,2,BNCI2014-001,EEGNetv4_EA
3,0.675,134.38072,2304.0,4,both,22,2,BNCI2014-001,EEGNetv4_EA
4,0.625,122.95794,2304.0,5,both,22,2,BNCI2014-001,EEGNetv4_EA
5,0.65833336,123.90767,2304.0,6,both,22,2,BNCI2014-001,EEGNetv4_EA
6,0.75,129.4554,2304.0,7,both,22,2,BNCI2014-001,EEGNetv4_EA
7,0.8875,133.90257,2304.0,8,both,22,2,BNCI2014-001,EEGNetv4_EA
8,0.75416666,129.83891,2304.0,9,both,22,2,BNCI2014-001,EEGNetv4_EA
